suppliername,invoiceno,taxtype,gst(y/n),itemname,qty,cp,mrp,sp,framemultipletype(y/n),frametype,framecolour,framesize,framemodel
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,SPECSI,1,200,750,750,N,SHELL,NONE,NONE,1152
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,CORA,1,200,950,950,N,SHELL,NONE,NONE,1120
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,RECORDS,1,200,950,950,N,SHELL,NONE,NONE,10020
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,BLSY,1,200,1850,1850,N,SHELL,NONE,NONE,1102
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,CLARISH,1,200,450,450,N,SHELL,NONE,NONE,48
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,SCORPLUS,1,200,1750,1750,N,SHELL,NONE,NONE,9926
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,POLES,1,200,950,950,N,SHELL,NONE,NONE,2890
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,MILY,17,200,450,450,N,SHELL,NONE,NONE,9006
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,CORAL REEF,11,200,1650,1650,N,SHELL,NONE,NONE,ME02
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,BLSY,1,200,1950,1950,N,SHELL,NONE,NONE,1112
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,CARAMEL,1,200,1100,1100,N,METAL FULL,NONE,NONE,CR1269
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,TOD-GAR,4,200,450,450,N,METAL FULL,NONE,NONE,76103
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,HIGH-BELIVE,3,200,1240,1240,N,SUPRA,NONE,NONE,29112
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,HIGH-BELIVE,3,200,1240,1240,N,METAL FULL,NONE,NONE,29120
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,EXCETM,1,200,1350,1350,N,METAL FULL,NONE,NONE,3691
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,BENEDICT,1,200,2350,2350,N,SUPRA,NONE,NONE,6606
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,DGLENS,16,200,750,750,N,SUPRA,NONE,NONE,1148
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,PANACHE,2,200,950,950,N,SUPRA,NONE,NONE,62009
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,CIVILAS,1,200,2650,2650,N,SUPRA,NONE,NONE,C1405
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,TIDE CHUG,11,200,810,810,N,SUPRA,NONE,NONE,S007
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,SCENIC,15,200,1250,1250,N,METAL FULL,NONE,NONE,1702
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,DEEL,4,200,2650,2650,N,METAL FULL,NONE,NONE,8022
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,ONE HERO,1,200,850,850,N, METAL FULL,NONE,NONE,88005
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,POSITIVE,3,200,400,400,N,SHELL,NONE,NONE,6005
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,CLEVER,1,200,950,950,N,METAL FULL,NONE,NONE,12012
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,BANRAYS,2,200,850,850,N,SHELL,NONE,NONE,137
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,K AND D,1,200,1950,1950,N,SHELL,NONE,NONE,175
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,AOBENMA,9,200,950,950,N,METAL FULL,NONE,NONE,A003
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,MARCO JONES,1,200,1950,1950,N,SHELL,NONE,NONE,7004
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,MARCO JONES,2,200,1950,1950,N,SHELL,NONE,NONE,TR2258
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,SIXTEEN,6,200,640,640,N,SUPRA,NONE,NONE,A004
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,POSITIVE,6,200,400,400,N,SHELL,NONE,NONE,6005
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,SPECSI,2,200,1050,1050,N,SHELL,NONE,NONE,9012
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,CANNA,3,200,1480,1480,N,SHELL,NONE,NONE,2283
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,SUNFIRE,1,200,990,990,N,RIMLESS,NONE,NONE,S005
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,DIGITAL,2,200,300,300,N,METAL FULL,NONE,NONE,PETRA
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,MAXX,13,200,950,950,N,SHELL,NONE,NONE,5155
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,CARAMEL,7,200,1100,1100,N,METAL FULL,NONE,NONE,CR1269
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,SIZLER,4,200,1780,1780,N,SUPRA,NONE,NONE,9807
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,AFO GOLD,1,200,650,650,N,SUPRA,NONE,NONE,5002
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,SINCERI,14,200,1050,1050,N,SUPRA,NONE,NONE,5001
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,WENT,1,200,650,650,N,SUPRA,NONE,NONE,28
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,METALIC,4,200,390,390,N, METAL FULL,NONE,NONE,6007
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,LEVIN VICTORY,5,200,1110,1110,N,SUPRA,NONE,NONE,51904
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,SH7,11,200,690,690,N,SUPRA,NONE,NONE,7020
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,FOREVER18,2,200,950,950,N,SUPRA,NONE,NONE,86206
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,JOHNNY MILLER,10,200,2190,2190,N,SUPRA,NONE,NONE,1090
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,JOHNNY MILLER,3,200,1190,1190,N,METAL FULL,NONE,NONE,1051
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,TOP 8,3,200,790,790,N,SHELL,NONE,NONE,802
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,TOP6,3,200,790,790,N,SHELL,NONE,NONE,602
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,SPECSI,1,200,1550,1550,N,SHELL,NONE,NONE,S202
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,SIGNATURE,3,200,1180,1180,N,SHELL,NONE,NONE,2121
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,FREEDOM,11,200,550,550,N,SUPRA,NONE,NONE,FR005
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,PACEX,2,200,1350,1350,N,SHELL,NONE,NONE,2603
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,PITTMITT TIKFIT,4,200,1950,1950,N,SHELL,NONE,NONE,317
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,PITTMITT ECOFRIENDLY,1,200,1990,1990,N,SHELL,NONE,NONE,9006
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,PITTMITT ECOFRIENDLY,4,200,1850,1850,N,SHELL,NONE,NONE,9019
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,PITTMITT FUSION,4,200,1850,1850,N,SHELL,NONE,NONE,OFF BEAT
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,IC,3,200,1050,1050,N,SHELL,NONE,NONE,7052
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,IZARRAS,3,200,1250,1250,N,SHELL,NONE,NONE,S002
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,COMET,1,200,850,850,N,SHELL,NONE,NONE,4564
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,CALABRIA,4,200,950,950,N,SHELL,NONE,NONE,1611
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,BANRAYS,6,200,850,850,N,SHELL,NONE,NONE,T153
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,PITTMITT ECOFRIENDLY,1,200,1850,1850,N,SHELL,NONE,NONE,IROCK
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,CALVIN,4,200,650,650,N,SHELL,NONE,NONE,9002
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,RADIANCE,8,200,820,820,N,SHELL,NONE,NONE,MF5
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,LIBERTY,6,200,490,490,N,SHELL,NONE,NONE,7703
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,SPECSI,3,200,1050,1050,N,SHELL,NONE,NONE,110
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,X PLUS,1,200,2300,2300,N,SHELL,NONE,NONE,8076
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,BIG B,2,200,800,800,N,SHELL,NONE,NONE,1207
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,XPERT,12,200,890,890,N,SHELL,NONE,NONE,7011
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,JOHNNY MILLER,2,200,1950,1950,N,SUPRA,NONE,NONE,7011
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,TEEN PLUS,7,200,2150,2150,N,SHELL,NONE,NONE,5000
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,HARMONY,7,200,1800,1800,N,SUPRA,NONE,NONE,4278
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,POSITIVE,19,200,590,590,N,SHELL,NONE,NONE,TR002
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,AISHA,1,200,1250,1250,N,METAL FULL,NONE,NONE,2667
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,CANNA,3,200,1450,1450,N,SHELL,NONE,NONE,2209
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,EYE MUSIC,3,200,750,750,N,METAL FULL,NONE,NONE,E002
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,PITTMITT ECOFRIENDLY,6,200,1850,1850,N,SHELL,NONE,NONE,9022
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,PITTMITT ECOFRIENDLY,3,200,1870,1870,N,SHELL,NONE,NONE,9019
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,PITTMITT ECOFRIENDLY,4,200,1990,1990,N,SHELL,NONE,NONE,ZOE3
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,PITTMITT ECOFRIENDLY,4,200,1870,1870,N,SHELL,NONE,NONE,9014
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,SUDDENLY,3,200,890,890,N,SUPRA,NONE,NONE,63121
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,POSITIVE,23,200,490,490,N,SHELL,NONE,NONE,2108
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,CLARISH,2,200,1190,1190,N,METAL FULL,NONE,NONE,5
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,FIFA SHERI,3,200,950,950,N,SHELL,NONE,NONE,9005
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,COMBAT,9,200,650,650,N,SHELL,NONE,NONE,8009
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,SARAS,2,200,850,850,N,SHELL,NONE,NONE,6002
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,HEART ROBBER,1,200,1750,1750,N,SHELL,NONE,NONE,55012
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,LERNY JOHN,1,200,650,650,N,SHELL,NONE,NONE,S053
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,SPECSI,2,200,1250,1250,N,SHELL,NONE,NONE,6104
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,MISTY,1,200,950,950,N,SHELL,NONE,NONE,1008
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,POSITIVE,27,200,450,450,N,SHELL,NONE,NONE,9021
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,POSITIVE,3,200,550,550,N,SHELL,NONE,NONE,9004
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,NESS,6,200,950,950,N,SHELL,NONE,NONE,5517
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,MODELA,1,200,950,950,N,SHELL,NONE,NONE,1358
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,BLUE BELL,1,200,950,950,N,SHELL,NONE,NONE,115
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,ETC,6,200,650,650,N,METAL FULL,NONE,NONE,3264
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,SPECSI,1,200,1050,1050,N,SHELL,NONE,NONE,2011
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,VALENTINE RUDY,2,200,450,450,N,SHELL,NONE,NONE,1036
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,REDART,3,200,800,800,N,SHELL,NONE,NONE,28015
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,NATIONAL GEOGRAPHIC,2,200,850,850,N,SHELL,NONE,NONE,1179
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,CORAL SPORTS,2,200,1380,1380,N,METAL FULL,NONE,NONE,1910
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,JOHNNY MILLER,1,200,2150,2150,N,SUPRA,NONE,NONE,1022
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,JOHNNY MILLER,1,200,1950,1950,N,METAL FULL,NONE,NONE,1090
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,TV,8,200,790,790,N,SUPRA,NONE,NONE,M1276
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,POSITIVE,10,200,490,490,N,SHELL,NONE,NONE,M7511
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,MORANGIE,2,200,2600,2600,N,SHELL,NONE,NONE,MR1520
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,EYE PLAYER,1,200,950,950,N,SHELL,NONE,NONE,1056
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,EXPLENDOR,6,200,1350,1350,N,SUPRA,NONE,NONE,HD771
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,TOM HARDY,4,200,950,950,N,SUPRA,NONE,NONE,1007
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,CLARISH,7,200,1190,1190,N,METAL FULL,NONE,NONE,S005
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,JADES,3,200,1490,1490,N,SUPRA,NONE,NONE,30104
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,NEW SMART,3,200,1200,1200,N,METAL FULL,NONE,NONE,88807
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,CENTER CLUB,4,200,890,890,N,SUPRA,NONE,NONE,3264
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,PRINCE,5,200,1190,1190,N,SUPRA,NONE,NONE,51003
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,TOM HARDY,3,200,1550,1550,N,METAL FULL,NONE,NONE,TH022
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,CLEVER,3,200,950,950,N,SUPRA,NONE,NONE,12011
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,ENSURE,2,200,750,750,N,SUPRA,NONE,NONE,89007
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,RESEARCH,1,200,1150,1150,N,SUPRA,NONE,NONE,74B9
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,TOD-GAR,1,200,950,950,N,SUPRA,NONE,NONE,76105
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,GENIUS,1,200,1750,1750,N,SUPRA,NONE,NONE,1511
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,SPECTEX,1,200,1450,1450,N,METAL FULL,NONE,NONE,8705
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,LAZZARA,1,200,950,950,N,SUPRA,NONE,NONE,3037
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,LAKE,1,200,650,650,N,SUPRA,NONE,NONE,5005
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,SPCNCOR,1,200,1150,1150,N,SUPRA,NONE,NONE,S003
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,SNOW,1,200,950,950,N,METAL FULL,NONE,NONE,1005
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,SUN FIRE,1,200,990,990,N,SUPRA,NONE,NONE,3620
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,CAPTION,1,200,850,850,N,SUPRA,NONE,NONE,1
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,JANK,1,200,450,450,N,SUPRA,NONE,NONE,5
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,X MAN,1,200,650,650,N,SUPRA,NONE,NONE,2
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,SPARKLE,1,200,750,750,N,SUPRA,NONE,NONE,9750
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,FASHION,10,200,950,950,N,SUPRA,NONE,NONE,1285/1279
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,JOHNNY MILLER,2,200,2650,2650,N,SHELL,NONE,NONE,4026/4027
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,GRAVINY,1,200,1950,1950,N,SHELL,NONE,NONE,FCB
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,KORE,2,200,2850,2850,N,SHELL,NONE,NONE,3007
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,CRAFT,1,200,2180,2180,N,SHELL,NONE,NONE,3300
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,SPECSI,1,200,1680,1680,N,SUPRA,NONE,NONE,302
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,BIGBOSE,2,200,1150,1150,N,SHELL,NONE,NONE,7018
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,ROAR,1,200,1750,1750,N,SHELL,NONE,NONE,7356
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,TR90,1,200,1250,1250,N,SHELL,NONE,NONE,2612
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,SPECSI,3,200,1650,1650,N,SHELL,NONE,NONE,S115
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,X PLUS,2,200,2300,2300,N,SUPRA,NONE,NONE,6002
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,HOO,3,200,3190,3190,N,SHELL,NONE,NONE,1017
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,HOO,1,200,2650,2650,N,SHELL,NONE,NONE,4413
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,CANNA,3,200,1650,1650,N,SHELL,NONE,NONE,2263
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,CYRNO,1,200,1200,1200,N,METAL FULL,NONE,NONE,127
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,REGALIS,1,200,1950,1950,N,SHELL,NONE,NONE,8004
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,REGALIS,1,200,2600,2600,N,SHELL,NONE,NONE,5036
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,BENEDICT,7,200,2350,2350,N,SUPRA,NONE,NONE,3575
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,JOHNNY MILLER,13,200,2150,2150,N,SUPRA,NONE,NONE,JM10
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,TITANIUM,1,200,2150,2150,N,SUPRA,NONE,NONE,1007
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,SPECSI,6,200,1100,1100,N,SUPRA,NONE,NONE,94601
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,WALNUT,1,200,2650,2650,N,SUPRA,NONE,NONE,7007
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,CIVITAS,2,200,2180,2180,N,SUPRA,NONE,NONE,1402
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,SPECSI,1,200,1180,1180,N,SUPRA,NONE,NONE,9001
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,SIGNATURE,1,200,1180,1180,N,SUPRA,NONE,NONE,2121
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,SCORPY,1,200,2350,2350,N,SUPRA,NONE,NONE,1006
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,PITTMITT AIRY,3,200,2150,2150,N,SUPRA,NONE,NONE,511
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,PITTMITT FLEXIBLE,2,200,2550,2550,N,SUPRA,NONE,NONE,TOBI-N
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,PITTMITT FLEXIBLE,1,200,1850,1850,N,SHELL,NONE,NONE,SUPER
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,SPECSI,2,200,1550,1550,N,SUPRA,NONE,NONE,6105
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,EYE PLAYER,1,200,1250,1250,N,SHELL,NONE,NONE,1594
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,SPECSI ,2,200,1150,1150,N,SHELL,NONE,NONE,9012
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,SPECSI ,1,200,1250,1250,N,SHELL,NONE,NONE,3055
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,SPECSI ,1,200,1250,1250,N,SHELL,NONE,NONE,1143
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,SPECSI ,1,200,1650,1650,N,SHELL,NONE,NONE,S113
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,SPECSI ,1,200,1550,1550,N,SHELL,NONE,NONE,S102
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,SPECSI,1,200,1150,1150,N,SHELL,NONE,NONE,9012
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,BIGBOSE,1,200,1050,1050,N,SHELL,NONE,NONE,2727
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,QUEEN,3,200,800,800,N,SHELL,NONE,NONE,98802
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,INTIME,1,200,1400,1400,N,SHELL,NONE,NONE,S005
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,SKYFO,2,200,650,650,N,SHELL,NONE,NONE,5118
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,AQUA,1,200,300,300,N,SHELL,NONE,NONE,S082
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,BLUBLAST,1,200,650,650,N,SHELL,NONE,NONE,5187
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,INDEPENDENT,1,200,850,850,N,SHELL,NONE,NONE,IN004
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,BIGBOSE,2,200,1050,1050,N,SHELL,NONE,NONE,7018
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,BIGBOSE,1,200,1150,1150,N,SHELL,NONE,NONE,7650
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,BIGBOSE,1,200,950,950,N,SHELL,NONE,NONE,1212
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,SPECSI,3,200,1650,1650,N,SHELL,NONE,NONE,6104
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,SPECSI,1,200,1350,1350,N,SHELL,NONE,NONE,S121
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,SPECSI,1,200,1350,1350,N,SHELL,NONE,NONE,6101
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,SPECSI,1,200,1250,1250,N,SHELL,NONE,NONE,2011
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,SPECSI,1,200,1550,1550,N,SHELL,NONE,NONE,S202
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,SPECSI,1,200,1150,1150,N,SHELL,NONE,NONE,7026
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,EYEQUE,2,200,750,750,N,SHELL,NONE,NONE,CUTTEE
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,EYEQUE,1,200,1150,1150,N,SHELL,NONE,NONE,DANGAL
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,BIGBOSE,2,200,1150,1150,N,SHELL,NONE,NONE,S06
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,SEVEN STAR,1,200,1240,1240,N,SHELL,NONE,NONE,2501
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,BIGBOSE,1,200,1050,1050,N,SHELL,NONE,NONE,7018
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,SPECSI,1,200,950,950,N,SHELL,NONE,NONE,S110
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,SPECSI ,1,200,1400,1400,N,SHELL,NONE,NONE,7094
OLD_STOCK_SUPPLIER,20-20-01,Inclusive,Y,ROXY,4,200,850,850,N,SUPRA,NONE,NONE,9201
